Customer_ID,Age,Gender,Income,Employment_Status,Credit_Score,City,State,Customer_Segment
C03735,31,Female,235500,Full-Time,534,Savannah,California,Very High Risk
C03736,61,Male,74300,Self-Employed,705,San Diego,Arizona,Medium Risk
C03737,32,Female,39000,Unemployed,757,Phoenix,Georgia,Low Risk
C03738,35,Female,40800,Full-Time,594,Rochester,Texas,Very High Risk
C03739,51,Female,85700,Full-Time,642,Rochester,Arizona,High Risk
C03740,49,Male,77300,Unemployed,733,Augusta,Florida,Medium Risk
C03741,46,Male,57200,Full-Time,754,Richmond,New York,Low Risk
C03742,38,Female,91200,Full-Time,810,Los Angeles,Illinois,Low Risk
C03743,52,Female,25700,Full-Time,646,Los Angeles,Virginia,High Risk
C03744,42,Male,91300,Self-Employed,629,Houston,Texas,High Risk
C03745,58,Male,72300,Unemployed,814,Austin,Texas,Low Risk
C03746,37,Male,41500,Part-Time,633,Dallas,Illinois,High Risk
C03747,43,Male,34100,Retired,728,Austin,Arizona,Medium Risk
C03748,44,Female,68600,Full-Time,850,Naperville,California,Low Risk
C03749,28,Male,122400,Full-Time,746,Fresno,Georgia,Medium Risk
C03750,61,Male,58700,Part-Time,749,New York,Virginia,Medium Risk
C03751,26,Female,44300,Retired,786,Naperville,Virginia,Low Risk
C03752,25,Male,70800,Full-Time,729,Tempe,California,Medium Risk
C03753,64,Female,147500,Full-Time,749,Tempe,California,Medium Risk
C03754,49,Female,78900,Full-Time,664,Naperville,Illinois,High Risk
C03755,48,Male,82900,Full-Time,777,Richmond,Virginia,Low Risk
C03756,31,Female,112700,Full-Time,721,Richmond,New York,Medium Risk
C03757,21,Male,80400,Full-Time,579,Norfolk,Virginia,Very High Risk
C03758,63,Male,45700,Unemployed,708,Jacksonville,New York,Medium Risk
C03759,39,Male,29600,Full-Time,527,Augusta,Georgia,Very High Risk
C03760,29,Male,42900,Part-Time,744,Rochester,Georgia,Medium Risk
C03761,47,Male,39500,Full-Time,672,Norfolk,Florida,High Risk
C03762,54,Male,87500,Full-Time,833,San Jose,Florida,Low Risk
C03763,64,Female,93100,Part-Time,727,Tempe,California,Medium Risk
C03764,24,Female,70300,Unemployed,759,Richmond,Illinois,Low Risk
C03765,56,Female,36700,Full-Time,611,Rochester,Georgia,High Risk
C03766,38,Female,145200,Unemployed,741,Richmond,Texas,Medium Risk
C03767,35,Male,53900,Self-Employed,642,Fresno,New York,High Risk
C03768,33,Male,85300,Full-Time,772,Fresno,Arizona,Low Risk
C03769,39,Male,66500,Full-Time,606,Tempe,Illinois,High Risk
C03770,26,Male,71400,Part-Time,698,Phoenix,Virginia,Medium Risk
C03771,32,Female,83900,Full-Time,603,Richmond,Georgia,High Risk
C03772,57,Female,47500,Full-Time,699,Austin,Florida,Medium Risk
C03773,37,Male,117000,Full-Time,842,San Diego,Georgia,Low Risk
C03774,43,Male,31900,Full-Time,744,Atlanta,Virginia,Medium Risk
C03775,46,Male,40700,Unemployed,688,Aurora,New York,Medium Risk
C03776,49,Male,116300,Full-Time,505,Tempe,Georgia,Very High Risk
C03777,53,Male,84800,Full-Time,650,Plano,New York,High Risk
C03778,47,Female,203900,Full-Time,726,Dallas,Virginia,Medium Risk
C03779,45,Male,67000,Part-Time,652,Tampa,Illinois,High Risk
C03780,30,Female,139700,Part-Time,797,Rochester,Georgia,Low Risk
C03781,67,Male,28200,Retired,695,Tampa,Georgia,Medium Risk
C03782,43,Male,34400,Self-Employed,771,Savannah,Florida,Low Risk
C03783,41,Female,97300,Full-Time,705,Miami,Illinois,Medium Risk
C03784,41,Female,29700,Full-Time,669,Fresno,Texas,High Risk
C03785,63,Male,59500,Full-Time,655,Savannah,New York,High Risk
C03786,33,Female,109900,Part-Time,614,Arlington,Arizona,High Risk
C03787,57,Male,81400,Self-Employed,772,Aurora,Arizona,Low Risk
C03788,53,Male,65300,Retired,658,Richmond,Illinois,High Risk
C03789,44,Female,53100,Part-Time,729,Houston,Arizona,Medium Risk
C03790,64,Female,71200,Full-Time,651,San Jose,Illinois,High Risk
C03791,31,Male,84300,Full-Time,609,Phoenix,Arizona,High Risk
C03792,37,Male,48300,Full-Time,732,Savannah,Texas,Medium Risk
C03793,24,Female,76800,Full-Time,634,Houston,Illinois,High Risk
C03794,67,Male,105600,Full-Time,660,Rochester,New York,High Risk
C03795,45,Male,58800,Full-Time,596,Savannah,Virginia,Very High Risk
C03796,50,Male,67000,Full-Time,653,Phoenix,Arizona,High Risk
C03797,29,Female,80800,Part-Time,692,Savannah,Virginia,Medium Risk
C03798,41,Male,83300,Full-Time,668,San Jose,California,High Risk
C03799,40,Female,96500,Part-Time,751,San Diego,California,Low Risk
C03800,39,Female,41200,Full-Time,701,Phoenix,Florida,Medium Risk
C03801,39,Male,51200,Full-Time,850,Mesa,Texas,Low Risk
C03802,32,Female,52100,Retired,722,Tempe,Virginia,Medium Risk
C03803,57,Female,43300,Full-Time,560,Jacksonville,Florida,Very High Risk
C03804,62,Male,28900,Retired,674,Norfolk,California,High Risk
C03805,37,Male,22000,Full-Time,681,San Jose,Texas,Medium Risk
C03806,57,Female,111300,Full-Time,644,Augusta,Virginia,High Risk
C03807,59,Female,32300,Full-Time,695,San Diego,Illinois,Medium Risk
C03808,48,Male,131500,Full-Time,642,Tempe,Illinois,High Risk
C03809,61,Female,90700,Full-Time,715,Irving,New York,Medium Risk
C03810,55,Female,54200,Self-Employed,547,Richmond,Virginia,Very High Risk
C03811,67,Female,85800,Full-Time,776,Aurora,Georgia,Low Risk
C03812,38,Female,78700,Full-Time,572,Phoenix,California,Very High Risk
C03813,34,Male,39600,Full-Time,670,Richmond,Illinois,High Risk
C03814,55,Male,64600,Full-Time,635,Naperville,Texas,High Risk
C03815,64,Female,41800,Unemployed,713,Miami,Georgia,Medium Risk
C03816,61,Male,87200,Self-Employed,676,Orlando,Georgia,High Risk
C03817,27,Female,47100,Full-Time,709,San Jose,Illinois,Medium Risk
C03818,61,Male,62200,Full-Time,773,Los Angeles,Florida,Low Risk
C03819,33,Male,61000,Full-Time,748,Orlando,Florida,Medium Risk
C03820,38,Male,68700,Retired,693,Rochester,Florida,Medium Risk
C03821,57,Female,137400,Full-Time,724,Houston,Virginia,Medium Risk
C03822,33,Female,58300,Self-Employed,837,Plano,Georgia,Low Risk
C03823,56,Male,112400,Full-Time,750,Jacksonville,Florida,Low Risk
C03824,51,Male,80700,Retired,668,San Diego,Florida,High Risk
C03825,22,Male,123100,Full-Time,786,Chicago,Georgia,Low Risk
C03826,36,Female,55800,Full-Time,719,Phoenix,New York,Medium Risk
C03827,29,Male,88900,Part-Time,618,Jacksonville,Florida,High Risk
C03828,29,Female,63300,Retired,676,Miami,New York,High Risk
C03829,58,Male,22000,Retired,580,Jacksonville,New York,Very High Risk
C03830,31,Male,39800,Self-Employed,519,Miami,Illinois,Very High Risk
C03831,42,Female,84500,Self-Employed,619,San Diego,Georgia,High Risk
C03832,53,Male,82000,Full-Time,699,Miami,Texas,Medium Risk
C03833,56,Male,36300,Self-Employed,699,Rochester,Florida,Medium Risk
C03834,65,Male,71800,Self-Employed,584,Austin,Texas,Very High Risk
C03835,43,Male,81500,Full-Time,512,Houston,California,Very High Risk
C03836,65,Male,64000,Part-Time,800,Norfolk,Virginia,Low Risk
C03837,65,Male,90200,Full-Time,697,Houston,New York,Medium Risk
C03838,54,Female,84900,Full-Time,807,Houston,Arizona,Low Risk
C03839,29,Female,64000,Unemployed,802,Rochester,California,Low Risk
C03840,44,Female,51700,Full-Time,745,Fresno,New York,Medium Risk
C03841,28,Male,103900,Full-Time,694,Los Angeles,Florida,Medium Risk
C03842,27,Female,80100,Full-Time,660,Miami,California,High Risk
C03843,56,Female,34900,Full-Time,744,Mesa,Georgia,Medium Risk
C03844,38,Male,71800,Full-Time,678,Norfolk,Illinois,High Risk
C03845,23,Female,38700,Unemployed,646,Houston,Virginia,High Risk
C03846,48,Female,42100,Part-Time,533,Phoenix,California,Very High Risk
C03847,26,Male,48500,Self-Employed,684,Tampa,Virginia,Medium Risk
C03848,64,Female,66300,Full-Time,772,Miami,New York,Low Risk
C03849,64,Male,76900,Unemployed,784,Tampa,Georgia,Low Risk
C03850,41,Male,54100,Part-Time,694,Norfolk,New York,Medium Risk
C03851,48,Male,55100,Full-Time,623,Mesa,Texas,High Risk
C03852,60,Female,51800,Part-Time,758,Richmond,Arizona,Low Risk
C03853,21,Male,104100,Retired,689,Naperville,Arizona,Medium Risk
C03854,56,Female,22000,Full-Time,663,Naperville,California,High Risk
C03855,41,Female,56600,Part-Time,581,Augusta,Illinois,Very High Risk
C03856,63,Female,130300,Unemployed,848,Tempe,Florida,Low Risk
C03857,55,Male,82000,Full-Time,745,Dallas,Texas,Medium Risk
C03858,33,Female,114900,Part-Time,753,Houston,California,Low Risk
C03859,30,Female,26000,Full-Time,625,Jacksonville,Texas,High Risk
C03860,64,Male,37200,Full-Time,696,San Jose,California,Medium Risk
C03861,67,Female,81900,Part-Time,684,Augusta,Arizona,Medium Risk
C03862,30,Female,130600,Full-Time,749,New York,Florida,Medium Risk
C03863,66,Female,38900,Self-Employed,792,Rochester,Florida,Low Risk
C03864,33,Male,54600,Full-Time,582,Plano,Arizona,Very High Risk
C03865,57,Male,77900,Full-Time,609,San Jose,Virginia,High Risk
C03866,58,Male,33800,Full-Time,738,Jacksonville,Illinois,Medium Risk
C03867,44,Male,82200,Full-Time,652,Dallas,Texas,High Risk
C03868,22,Female,22000,Full-Time,751,Tampa,Illinois,Low Risk
C03869,42,Female,81100,Self-Employed,662,Chicago,California,High Risk
C03870,37,Female,41500,Retired,596,San Diego,Florida,Very High Risk
C03871,56,Female,53100,Unemployed,558,Rochester,Florida,Very High Risk
C03872,34,Female,87200,Full-Time,726,New York,New York,Medium Risk
C03873,30,Male,79500,Unemployed,728,Miami,New York,Medium Risk
C03874,55,Female,64800,Unemployed,763,Austin,Arizona,Low Risk
C03875,45,Male,100500,Full-Time,715,Norfolk,Illinois,Medium Risk
C03876,23,Male,30200,Full-Time,408,Tampa,Texas,Very High Risk
C03877,67,Female,71300,Full-Time,728,San Jose,Arizona,Medium Risk
C03878,58,Male,45600,Full-Time,581,Rochester,California,Very High Risk
C03879,37,Male,98200,Retired,550,Mesa,Illinois,Very High Risk
C03880,32,Female,88600,Full-Time,541,Tempe,Florida,Very High Risk
C03881,44,Male,90000,Part-Time,534,Dallas,Florida,Very High Risk
C03882,49,Male,136300,Full-Time,711,Chicago,Virginia,Medium Risk
C03883,63,Male,107900,Full-Time,635,Los Angeles,Virginia,High Risk
C03884,45,Male,60600,Full-Time,576,Norfolk,Florida,Very High Risk
C03885,56,Male,65000,Retired,692,Dallas,California,Medium Risk
C03886,46,Female,85200,Full-Time,607,Tempe,Arizona,High Risk
C03887,58,Male,69100,Unemployed,764,Buffalo,Illinois,Low Risk
C03888,21,Female,89300,Full-Time,799,Jacksonville,California,Low Risk
C03889,40,Male,23800,Part-Time,674,Los Angeles,Georgia,High Risk
C03890,48,Male,151500,Part-Time,793,Savannah,Virginia,Low Risk
C03891,36,Female,66800,Self-Employed,793,Jacksonville,Florida,Low Risk
C03892,67,Female,31300,Full-Time,696,Augusta,New York,Medium Risk
C03893,37,Female,43100,Full-Time,820,Houston,Illinois,Low Risk
C03894,60,Female,24900,Full-Time,643,Dallas,New York,High Risk
C03895,48,Male,39800,Retired,543,Phoenix,Illinois,Very High Risk
C03896,32,Male,61000,Full-Time,573,Miami,Arizona,Very High Risk
C03897,47,Female,128500,Full-Time,640,Mesa,Florida,High Risk
C03898,62,Male,78200,Full-Time,730,Houston,New York,Medium Risk
C03899,67,Male,72200,Full-Time,603,Jacksonville,Virginia,High Risk
C03900,50,Male,39000,Self-Employed,639,Houston,New York,High Risk
C03901,61,Female,44900,Retired,596,Rochester,Illinois,Very High Risk
C03902,54,Male,46400,Full-Time,641,Fresno,Georgia,High Risk
C03903,57,Male,47300,Unemployed,791,Houston,Georgia,Low Risk
C03904,26,Male,55500,Self-Employed,717,Richmond,New York,Medium Risk
C03905,27,Female,57400,Full-Time,647,Atlanta,New York,High Risk
C03906,52,Male,55800,Unemployed,782,San Jose,Arizona,Low Risk
C03907,52,Male,48100,Part-Time,692,Arlington,Virginia,Medium Risk
C03908,45,Female,69100,Full-Time,700,Houston,Florida,Medium Risk
C03909,53,Female,56400,Part-Time,776,Fresno,Illinois,Low Risk
C03910,27,Female,31700,Full-Time,664,Orlando,Illinois,High Risk
C03911,32,Female,66000,Full-Time,759,Tempe,Texas,Low Risk
C03912,36,Male,61700,Self-Employed,753,Irving,Illinois,Low Risk
C03913,36,Male,31900,Self-Employed,679,Fresno,Virginia,High Risk
C03914,63,Male,49800,Self-Employed,585,San Jose,Virginia,Very High Risk
C03915,56,Female,85000,Full-Time,691,Richmond,Florida,Medium Risk
C03916,33,Male,39000,Retired,775,Houston,New York,Low Risk
C03917,27,Female,37200,Full-Time,751,Atlanta,Arizona,Low Risk
C03918,56,Female,56200,Full-Time,818,Dallas,Texas,Low Risk
C03919,67,Male,86000,Full-Time,653,Atlanta,Arizona,High Risk
C03920,29,Male,146800,Full-Time,748,Norfolk,Arizona,Medium Risk
C03921,52,Male,87400,Full-Time,615,Jacksonville,New York,High Risk
C03922,31,Male,105900,Part-Time,705,Tempe,Illinois,Medium Risk
C03923,28,Male,76000,Unemployed,773,Norfolk,California,Low Risk
C03924,53,Female,47800,Retired,758,Norfolk,Virginia,Low Risk
C03925,43,Male,87200,Self-Employed,698,Irving,New York,Medium Risk
C03926,45,Male,62500,Full-Time,670,Augusta,Georgia,High Risk
C03927,28,Male,77000,Self-Employed,615,Atlanta,Illinois,High Risk
C03928,65,Female,42500,Self-Employed,673,Savannah,Georgia,High Risk
C03929,42,Female,80200,Full-Time,592,Miami,Florida,Very High Risk
C03930,24,Female,61600,Self-Employed,664,Rochester,Georgia,High Risk
C03931,60,Female,72100,Full-Time,555,San Jose,Illinois,Very High Risk
C03932,23,Male,62600,Full-Time,591,Tampa,Texas,Very High Risk
C03933,49,Male,57400,Full-Time,754,Mesa,Georgia,Low Risk
C03934,61,Male,80800,Part-Time,746,Austin,Virginia,Medium Risk
C03935,49,Male,54100,Self-Employed,668,Richmond,California,High Risk
C03936,54,Female,31800,Full-Time,695,Houston,Arizona,Medium Risk
C03937,54,Male,28000,Full-Time,705,Chicago,California,Medium Risk
C03938,48,Male,70600,Unemployed,725,Arlington,California,Medium Risk
C03939,33,Female,53200,Retired,716,Savannah,Georgia,Medium Risk
C03940,35,Female,29900,Full-Time,590,Atlanta,Florida,Very High Risk
C03941,43,Female,68200,Full-Time,507,Augusta,California,Very High Risk
C03942,64,Male,62300,Part-Time,614,Augusta,New York,High Risk
C03943,46,Female,51900,Full-Time,678,Jacksonville,Arizona,High Risk
C03944,24,Female,72600,Full-Time,762,Richmond,Virginia,Low Risk
C03945,46,Male,117500,Full-Time,708,Los Angeles,Florida,Medium Risk
C03946,60,Female,115900,Self-Employed,730,Austin,Illinois,Medium Risk
C03947,29,Female,69300,Self-Employed,623,New York,Texas,High Risk
C03948,25,Male,62600,Full-Time,685,San Diego,Florida,Medium Risk
C03949,52,Male,69800,Full-Time,695,Austin,Arizona,Medium Risk
C03950,40,Male,74700,Full-Time,633,Los Angeles,Arizona,High Risk
C03951,31,Male,57600,Full-Time,610,Jacksonville,Texas,High Risk
C03952,35,Female,70300,Full-Time,673,New York,Florida,High Risk
C03953,52,Male,32000,Full-Time,740,Buffalo,Illinois,Medium Risk
C03954,48,Female,67400,Full-Time,622,Richmond,Texas,High Risk
C03955,42,Female,80600,Full-Time,674,Rochester,Arizona,High Risk
C03956,61,Female,52100,Part-Time,792,Dallas,Florida,Low Risk
C03957,37,Male,62300,Part-Time,651,Buffalo,Arizona,High Risk
C03958,46,Male,39400,Full-Time,691,Tempe,Texas,Medium Risk
C03959,64,Male,37000,Full-Time,682,San Diego,California,Medium Risk
C03960,27,Male,71500,Full-Time,676,Norfolk,Arizona,High Risk
C03961,62,Male,46800,Part-Time,815,Fresno,California,Low Risk
C03962,46,Female,29200,Full-Time,713,Buffalo,Georgia,Medium Risk
C03963,45,Male,39400,Full-Time,572,New York,California,Very High Risk
C03964,30,Female,42100,Part-Time,805,Naperville,New York,Low Risk
C03965,65,Male,92100,Self-Employed,711,Norfolk,California,Medium Risk
C03966,39,Female,70500,Full-Time,662,Tempe,California,High Risk
C03967,31,Female,43900,Full-Time,791,Aurora,Illinois,Low Risk
C03968,33,Male,49900,Retired,632,Fresno,Virginia,High Risk
C03969,28,Female,117300,Retired,819,Dallas,Texas,Low Risk
C03970,60,Female,99100,Full-Time,697,Tampa,Texas,Medium Risk
C03971,24,Female,39300,Self-Employed,765,Miami,California,Low Risk
C03972,67,Female,109700,Part-Time,850,San Diego,Texas,Low Risk
C03973,51,Male,62700,Retired,704,New York,Florida,Medium Risk
C03974,48,Male,93200,Full-Time,683,Richmond,Georgia,Medium Risk
C03975,31,Male,60400,Self-Employed,610,Dallas,Arizona,High Risk
C03976,63,Female,110800,Self-Employed,681,Buffalo,California,Medium Risk
C03977,21,Female,38600,Full-Time,612,Augusta,Georgia,High Risk
C03978,67,Female,57900,Self-Employed,676,Dallas,California,High Risk
C03979,58,Male,112400,Full-Time,850,Jacksonville,New York,Low Risk
C03980,44,Female,22100,Full-Time,699,Atlanta,Georgia,Medium Risk
C03981,67,Female,63700,Full-Time,648,Phoenix,Florida,High Risk
C03982,51,Male,54500,Retired,674,Plano,California,High Risk
C03983,61,Male,88500,Full-Time,659,Austin,California,High Risk
C03984,66,Male,105200,Part-Time,769,Houston,Texas,Low Risk
C03985,46,Female,90300,Part-Time,683,Rochester,California,Medium Risk
C03986,25,Female,72400,Full-Time,811,Augusta,Georgia,Low Risk
C03987,40,Male,66200,Full-Time,666,Tampa,Georgia,High Risk
C03988,61,Male,55700,Self-Employed,671,Mesa,California,High Risk
C03989,31,Female,71400,Retired,623,Houston,California,High Risk
C03990,53,Female,125400,Full-Time,661,Augusta,California,High Risk
C03991,58,Female,44700,Full-Time,560,Tampa,New York,Very High Risk
C03992,47,Female,54200,Full-Time,530,San Diego,Florida,Very High Risk
C03993,54,Male,62800,Full-Time,737,Atlanta,Virginia,Medium Risk
C03994,35,Male,102000,Full-Time,559,Augusta,Arizona,Very High Risk
C03995,52,Male,71900,Full-Time,720,Austin,Virginia,Medium Risk
C03996,41,Female,101200,Full-Time,652,Irving,Georgia,High Risk
C03997,66,Male,103500,Full-Time,760,Tampa,New York,Low Risk
C03998,25,Female,84800,Self-Employed,561,Tampa,Arizona,Very High Risk
C03999,26,Male,40300,Retired,735,Arlington,Texas,Medium Risk
C04000,58,Female,137300,Full-Time,715,Richmond,Illinois,Medium Risk
C04001,42,Male,122700,Part-Time,717,Atlanta,California,Medium Risk
C04002,38,Male,66900,Full-Time,774,Phoenix,Georgia,Low Risk
C04003,34,Female,34900,Unemployed,695,Augusta,Arizona,Medium Risk
C04004,30,Male,32200,Part-Time,506,San Diego,Texas,Very High Risk
C04005,66,Female,72900,Self-Employed,724,Augusta,Georgia,Medium Risk
C04006,33,Female,47400,Full-Time,714,Tampa,Virginia,Medium Risk
C04007,51,Male,30000,Part-Time,672,Plano,Virginia,High Risk
C04008,50,Female,31900,Full-Time,627,New York,Illinois,High Risk
C04009,23,Female,52600,Full-Time,663,Phoenix,Arizona,High Risk
C04010,50,Male,71000,Full-Time,799,Rochester,California,Low Risk
C04011,26,Female,122400,Part-Time,621,Tempe,Georgia,High Risk
C04012,49,Male,80800,Self-Employed,559,San Diego,California,Very High Risk
C04013,28,Male,54700,Full-Time,580,Houston,Illinois,Very High Risk
C04014,64,Female,77100,Full-Time,687,Atlanta,New York,Medium Risk
C04015,65,Male,74100,Full-Time,815,Norfolk,Arizona,Low Risk
C04016,63,Male,90700,Full-Time,850,Irving,Illinois,Low Risk
C04017,64,Male,63800,Part-Time,739,New York,Illinois,Medium Risk
C04018,53,Male,103600,Full-Time,616,Fresno,Georgia,High Risk
C04019,37,Female,94200,Full-Time,624,Irving,Virginia,High Risk
C04020,31,Female,67500,Full-Time,756,Plano,Arizona,Low Risk
C04021,33,Female,61600,Part-Time,790,Irving,Florida,Low Risk
C04022,31,Female,98300,Full-Time,642,Austin,California,High Risk
C04023,51,Male,47100,Retired,797,Miami,Arizona,Low Risk
C04024,48,Male,33000,Full-Time,673,San Jose,Virginia,High Risk
C04025,64,Male,32900,Self-Employed,744,Richmond,Georgia,Medium Risk
C04026,26,Female,45400,Full-Time,776,Miami,California,Low Risk
C04027,61,Male,87500,Full-Time,579,Plano,New York,Very High Risk
C04028,36,Male,53700,Full-Time,724,New York,Arizona,Medium Risk
C04029,24,Female,71300,Full-Time,797,Arlington,New York,Low Risk
C04030,55,Female,52000,Full-Time,648,Houston,Florida,High Risk
C04031,46,Male,52200,Full-Time,611,Savannah,Florida,High Risk
C04032,32,Male,41000,Full-Time,727,Tampa,Florida,Medium Risk
C04033,31,Female,62400,Full-Time,700,Atlanta,Virginia,Medium Risk
C04034,57,Female,60100,Self-Employed,665,New York,New York,High Risk
C04035,45,Male,78300,Self-Employed,690,Rochester,Illinois,Medium Risk
C04036,38,Male,74000,Full-Time,565,Irving,Virginia,Very High Risk
C04037,39,Female,59500,Full-Time,720,Richmond,Georgia,Medium Risk
C04038,43,Female,33000,Full-Time,809,Rochester,California,Low Risk
C04039,58,Female,105200,Full-Time,636,Arlington,California,High Risk
C04040,38,Male,62600,Self-Employed,628,Houston,Georgia,High Risk
C04041,46,Female,67400,Part-Time,703,Austin,Texas,Medium Risk
C04042,26,Male,133600,Full-Time,850,Dallas,New York,Low Risk
C04043,24,Male,97800,Full-Time,772,Houston,New York,Low Risk
C04044,64,Female,79500,Self-Employed,683,Fresno,Florida,Medium Risk
C04045,49,Female,64900,Full-Time,693,Dallas,Virginia,Medium Risk
C04046,54,Female,64700,Full-Time,780,Rochester,Arizona,Low Risk
C04047,37,Male,72400,Part-Time,622,Phoenix,Arizona,High Risk
C04048,63,Female,78100,Full-Time,736,Austin,Georgia,Medium Risk
C04049,63,Male,140400,Full-Time,606,Tempe,Texas,High Risk
C04050,36,Female,197800,Unemployed,759,Los Angeles,Texas,Low Risk
C04051,22,Male,74100,Full-Time,668,Jacksonville,New York,High Risk
C04052,54,Female,24700,Self-Employed,705,Chicago,Florida,Medium Risk
C04053,28,Female,42400,Full-Time,663,Buffalo,California,High Risk
C04054,33,Male,146900,Part-Time,742,Richmond,Florida,Medium Risk
C04055,62,Male,89800,Unemployed,677,Savannah,California,High Risk
C04056,28,Female,78700,Full-Time,850,Tampa,Arizona,Low Risk
C04057,50,Female,60300,Self-Employed,796,San Jose,New York,Low Risk
C04058,52,Male,38100,Self-Employed,592,Arlington,Virginia,Very High Risk
C04059,56,Male,138300,Full-Time,704,Rochester,Florida,Medium Risk
C04060,67,Male,44900,Self-Employed,745,Austin,Texas,Medium Risk
C04061,50,Female,90200,Unemployed,656,Norfolk,Georgia,High Risk
C04062,21,Male,36200,Full-Time,781,Norfolk,Illinois,Low Risk
C04063,63,Male,59000,Full-Time,772,Houston,Texas,Low Risk
C04064,59,Female,101600,Full-Time,684,San Diego,Arizona,Medium Risk
C04065,37,Female,58100,Full-Time,764,Buffalo,Georgia,Low Risk
C04066,40,Male,55100,Full-Time,509,Orlando,California,Very High Risk
C04067,44,Female,65300,Full-Time,792,Rochester,New York,Low Risk
C04068,42,Female,35600,Full-Time,756,Augusta,Florida,Low Risk
C04069,49,Male,32700,Full-Time,608,New York,Arizona,High Risk
C04070,42,Male,89600,Full-Time,709,Phoenix,Arizona,Medium Risk
C04071,64,Female,53800,Full-Time,538,Jacksonville,New York,Very High Risk
C04072,29,Male,89300,Full-Time,633,Fresno,New York,High Risk
C04073,57,Male,107500,Self-Employed,772,Mesa,California,Low Risk
C04074,30,Male,111500,Full-Time,689,Aurora,New York,Medium Risk
C04075,56,Female,31300,Full-Time,685,Austin,Florida,Medium Risk
C04076,57,Female,47500,Full-Time,693,Atlanta,Arizona,Medium Risk
C04077,48,Female,82800,Full-Time,685,Augusta,Texas,Medium Risk
C04078,48,Male,83400,Full-Time,764,Irving,New York,Low Risk
C04079,62,Female,178900,Self-Employed,644,Augusta,Florida,High Risk
C04080,63,Female,43200,Full-Time,721,Arlington,Florida,Medium Risk
C04081,41,Male,110000,Retired,604,Tempe,California,High Risk
C04082,44,Female,76900,Full-Time,746,Plano,New York,Medium Risk
C04083,62,Male,31100,Full-Time,666,Augusta,Arizona,High Risk
C04084,60,Female,50800,Self-Employed,687,Mesa,California,Medium Risk
C04085,22,Male,73200,Self-Employed,663,Savannah,Texas,High Risk
C04086,28,Female,30200,Part-Time,672,Chicago,Texas,High Risk
C04087,47,Female,25600,Retired,615,Rochester,Georgia,High Risk
C04088,42,Female,29400,Full-Time,715,Tempe,Virginia,Medium Risk
C04089,57,Male,73000,Self-Employed,732,Atlanta,Florida,Medium Risk
C04090,47,Male,52300,Full-Time,590,Tempe,New York,Very High Risk
C04091,49,Male,49200,Self-Employed,645,Jacksonville,Georgia,High Risk
C04092,23,Female,49900,Full-Time,692,Atlanta,Arizona,Medium Risk
C04093,64,Female,34200,Full-Time,645,Orlando,Florida,High Risk
C04094,33,Male,52900,Part-Time,673,San Jose,Arizona,High Risk
C04095,65,Male,28700,Full-Time,811,Mesa,New York,Low Risk
C04096,30,Female,110900,Full-Time,614,Savannah,Virginia,High Risk
C04097,56,Female,139200,Full-Time,517,Irving,California,Very High Risk
C04098,29,Male,22800,Part-Time,645,Plano,Texas,High Risk
C04099,47,Male,52600,Unemployed,665,Mesa,Georgia,High Risk
C04100,54,Male,54200,Part-Time,653,Arlington,Arizona,High Risk
C04101,21,Female,60100,Self-Employed,710,Houston,Georgia,Medium Risk
C04102,52,Female,102000,Full-Time,613,Austin,Texas,High Risk
C04103,45,Female,52700,Full-Time,602,Plano,California,High Risk
C04104,49,Male,62500,Full-Time,639,Austin,Illinois,High Risk
C04105,27,Female,248400,Full-Time,641,Rochester,Illinois,High Risk
C04106,23,Male,61800,Full-Time,849,Atlanta,Arizona,Low Risk
C04107,40,Male,143900,Full-Time,806,Fresno,Illinois,Low Risk
C04108,40,Female,81500,Full-Time,565,Los Angeles,New York,Very High Risk
C04109,50,Male,50700,Part-Time,545,Richmond,Georgia,Very High Risk
C04110,55,Male,47000,Full-Time,684,Buffalo,California,Medium Risk
C04111,55,Female,64800,Self-Employed,833,Irving,New York,Low Risk
C04112,59,Male,39200,Self-Employed,740,Fresno,New York,Medium Risk
C04113,47,Female,44100,Self-Employed,688,Tempe,Arizona,Medium Risk
C04114,46,Female,53700,Retired,656,Los Angeles,California,High Risk
C04115,34,Male,74200,Full-Time,771,Austin,New York,Low Risk
C04116,37,Male,147800,Part-Time,703,Phoenix,Arizona,Medium Risk
C04117,38,Male,52300,Self-Employed,820,Jacksonville,Georgia,Low Risk
C04118,65,Male,80000,Full-Time,563,Richmond,California,Very High Risk
C04119,49,Male,31200,Self-Employed,722,Augusta,Virginia,Medium Risk
C04120,40,Female,104700,Full-Time,648,Norfolk,Illinois,High Risk
C04121,47,Male,30000,Part-Time,721,Buffalo,Illinois,Medium Risk
C04122,38,Male,93100,Full-Time,709,Orlando,New York,Medium Risk
C04123,24,Female,62700,Retired,728,Rochester,Texas,Medium Risk
C04124,21,Female,61600,Self-Employed,763,Buffalo,California,Low Risk
C04125,21,Female,56800,Unemployed,794,Tempe,Florida,Low Risk
C04126,46,Male,36200,Part-Time,836,Norfolk,Arizona,Low Risk
C04127,65,Female,37100,Full-Time,691,Los Angeles,Virginia,Medium Risk
C04128,40,Female,94700,Full-Time,649,New York,Florida,High Risk
C04129,43,Male,65400,Unemployed,598,Orlando,New York,Very High Risk
C04130,30,Male,56600,Full-Time,723,Richmond,Texas,Medium Risk
